#                <userDataType codeMap="center=0,north=1,north-east=2,south=3,south-east=4,? = 0 1 2 3 4 " codelength="-1" id="traitDataType.location" spec="beast.evolution.datatype.UserDataType" states="5"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="geoSiteModel.s:location" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:location" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:location" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:location" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="svs.s:location" rateIndicator="@rateIndicator.s:location" rates="@relativeGeoRates.s:location" spec="beast.evolution.substitutionmodel.SVSGeneralSubstitutionModel">
#                    <frequencies id="traitfreqs.s:location" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="5" id="traitfrequencies.s:location" name="frequencies" spec="beast.core.parameter.RealParameter">0.2</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@traitClockRate.c:location" id="StrictClockModel.c:location" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SubG1_BI_fin_v2_seqs	TreeHeight	rateIndicator.location.1	rateIndicator.location.2	rateIndicator.location.3	rateIndicator.location.4	rateIndicator.location.5	rateIndicator.location.6	rateIndicator.location.7	rateIndicator.location.8	rateIndicator.location.9	rateIndicator.location.10	relativeGeoRates.location.1	relativeGeoRates.location.2	relativeGeoRates.location.3	relativeGeoRates.location.4	relativeGeoRates.location.5	relativeGeoRates.location.6	relativeGeoRates.location.7	relativeGeoRates.location.8	relativeGeoRates.location.9	relativeGeoRates.location.10	traitClockRate.location	geoSubstModelLogger.location.relGeoRate_center_north	geoSubstModelLogger.location.relGeoRate_center_north-east	geoSubstModelLogger.location.relGeoRate_center_south	geoSubstModelLogger.location.relGeoRate_center_south-east	geoSubstModelLogger.location.relGeoRate_north_north-east	geoSubstModelLogger.location.relGeoRate_north_south	geoSubstModelLogger.location.relGeoRate_north_south-east	geoSubstModelLogger.location.relGeoRate_north-east_south	geoSubstModelLogger.location.relGeoRate_north-east_south-east	geoSubstModelLogger.location.relGeoRate_south_south-east	clockRate.SubG1_BI_fin_v2_seqs	rateAC.SubG1_BI_fin_v2_seqs	rateAG.SubG1_BI_fin_v2_seqs	rateAT.SubG1_BI_fin_v2_seqs	rateCG.SubG1_BI_fin_v2_seqs	rateGT.SubG1_BI_fin_v2_seqs	freqParameter.SubG1_BI_fin_v2_seqs.1	freqParameter.SubG1_BI_fin_v2_seqs.2	freqParameter.SubG1_BI_fin_v2_seqs.3	freqParameter.SubG1_BI_fin_v2_seqs.4	gammaShape.SubG1_BI_fin_v2_seqs	BICEPS	PopSizes.1	PopSizes.2	PopSizes.3	PopSizes.4	PopSizes.5	PopSizes.6	PopSizes.7	PopSizes.8	PopSizes.9	PopSizes.10	PopSizes.11	PopSizes.12	PopSizes.13	PopSizes.14	PopSizes.15	PopSizes.16	PopSizes.17	PopSizes.18	PopSizes.19	PopSizes.20	PopSizes.21	PopSizes.22	PopSizes.23	PopSizes.24	PopSizes.25	PopSizes.26	PopSizes.27	PopSizes.28	PopSizes.29	PopSizes.30	GroupSizes.1	GroupSizes.2	GroupSizes.3	GroupSizes.4	GroupSizes.5	GroupSizes.6	GroupSizes.7	GroupSizes.8	GroupSizes.9	GroupSizes.10	GroupSizes.11	GroupSizes.12	GroupSizes.13	GroupSizes.14	GroupSizes.15	GroupSizes.16	GroupSizes.17	GroupSizes.18	GroupSizes.19	GroupSizes.20	GroupSizes.21	GroupSizes.22	GroupSizes.23	GroupSizes.24	GroupSizes.25	GroupSizes.26	GroupSizes.27	GroupSizes.28	GroupSizes.29	GroupSizes.30	BICEPSPopSize	
304200000	-42782.54171594398	-42648.235954920194	-134.30576102378794	-42536.38430738122	0.6225025544053602	1	1	1	1	1	1	0	0	0	1	0.910453579750709	1.7231908725877492	0.7737029230348033	0.8844095078809613	0.3301502999959929	0.011599949339542245	0.5052103176183211	0.9809723428241409	0.6387219251183249	1.6021443401411277	3.585594874418686	0.910453579750709	1.7231908725877492	0.7737029230348033	0.8844095078809613	0.3301502999959929	0.011599949339542245	0.0	0.0	0.0	1.6021443401411277	6.26783979767628E-4	0.037720010393080004	0.3444158711340353	0.025794579249942478	0.06771035484864	0.17367331632802308	0.30085697403457334	0.18264150413265803	0.19465100242891512	0.32185051940385323	0.022466286952359717	-111.82461617555593	0.9206403702956522	2.3407065148228408	3.3572360947319293	7.4222976505807985	2.192853201530214	1.2108465188122144	1.2571941183478972	2.4658944539445775	2.0791914544465215	7.944134267859082	3.161250437308625	6.205196904558901	3.0089537592595166	0.8565096810443127	0.8438351667787635	0.5011072777181759	0.409440958162004	0.18760224519751792	0.5583061051452543	0.6007003378603137	0.34350511861436595	0.293696632850632	0.3011721205816998	0.13707563432657385	0.11173681327802427	0.16030065639888558	0.5063059376989867	0.1123830823883326	0.13598944782430605	0.03902196063313641	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2.953233210788973	
305100000	-42752.22431425675	-42642.527831177984	-109.6964830787674	-42522.79028919412	0.5911199265558106	1	1	1	1	1	0	1	0	0	0	0.9147416381375089	5.074665925214495	2.4096915913213364	2.431293539076172	2.1038275756416196	1.0869616487275902	0.5151544657911782	0.5257473037514567	0.6979864633318871	0.30009587726729925	2.789210956827303	0.9147416381375089	5.074665925214495	2.4096915913213364	2.431293539076172	2.1038275756416196	0.0	0.5151544657911782	0.0	0.0	0.0	7.220517103580151E-4	0.0399607650572696	0.26053020574364993	0.025064245471620488	0.06655806591434549	0.18967041688839792	0.2989089961579328	0.18407352985949663	0.19515093038200518	0.3218665436005653	0.012524077745088869	-84.48701308709678	0.4492564456088983	2.728232280172659	5.363043621011636	4.757852757198263	3.422918391742851	2.273369110891008	6.533973833081915	1.2065628091796314	1.0356835867982492	1.9942965901959167	6.0221460690925905	4.6324810533054475	1.8483198054001007	2.2125876988562307	1.2350819354133558	0.6204259136169669	0.1558623777738952	0.21959929706806605	0.35484236222512183	0.4414349472704721	0.7836169705400529	0.34068410409779376	0.17351239039207988	0.17096865607708833	0.2873705172132183	0.07690487634072145	0.12221445847249074	0.050936310067133284	0.061844283988323194	0.029883723520394437	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.46157915963026697	
306000000	-42782.640030381954	-42653.99425793267	-128.64577244928404	-42538.05318104751	0.6607361792722183	1	1	1	1	1	0	0	1	0	0	0.844585426640581	2.2200113532613166	0.1886146193414243	0.622458381967902	1.0857968984188906	2.5183389468908546	0.2561213403908429	0.27024847710711075	1.8124192782713193	0.11098691640079816	2.1132864972962415	0.844585426640581	2.2200113532613166	0.1886146193414243	0.622458381967902	1.0857968984188906	0.0	0.0	0.27024847710711075	0.0	0.0	6.073494025219028E-4	0.032801378212825305	0.27222002946455687	0.042038470207431004	0.06317301312912944	0.1708941657005816	0.30061290557818615	0.18221727593688064	0.1948918419027713	0.32227797658216195	0.02133934858848675	-109.0227884554467	0.9416323245928736	6.625502491670794	4.48544281971257	7.976344383883332	1.4040561946424004	2.885717745349745	2.4116453143972167	3.551586893054748	3.5977109856344422	7.515535999455538	2.54818245414495	1.9801981470410688	1.135828804373971	0.9373619718575223	0.48026280346169925	0.4812025612859857	0.6547464403692719	0.18593650029923045	0.07923498973784664	0.13009694187280685	0.5452796211979515	0.5576600331938399	0.22521198290540734	0.43837987703138437	0.18320449855039986	0.07407474233451719	0.11098563323782792	0.3720090303614423	0.08625182092945359	0.07280753345538508	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.8416221590204674	
306900000	-42756.171717369296	-42648.86448113253	-107.30723623677041	-42523.16746721804	0.5860711386255969	1	1	1	0	1	0	0	0	1	0	0.7892680388778482	1.9517795550578376	0.3036868124028671	0.4610065859243477	0.17951706968333117	0.9136522544752121	1.1822583766052708	0.4942307037837743	1.0047503031715934	0.36539592966840995	2.205608740218456	0.7892680388778482	1.9517795550578376	0.3036868124028671	0.0	0.17951706968333117	0.0	0.0	0.0	1.0047503031715934	0.0	6.460792998151862E-4	0.07857239720941597	0.35791195435639067	0.025542419912921603	0.03982792504500881	0.17560935615811207	0.29716538681222543	0.1848856422561788	0.19497531534395166	0.32297365558764457	0.025713630869204522	-88.80342224651304	2.597354424994969	1.6227991001642987	7.316998701878096	1.4604696249419156	1.1122745687721396	0.3216681415024976	3.3795693505743136	4.259568562689789	6.627546063965751	4.954649191159028	6.130364789708021	4.3415640904385375	1.0083104535450367	2.0911282588301368	0.6998036202752519	1.5117574341009687	0.2267660330738284	0.21513180478179297	0.2022400608334067	0.27632677182311327	0.2415506462817648	0.13576705025225339	0.1784558874422498	0.21165499480602948	0.13153839348737698	0.04398353890024679	0.24240893030806898	0.13895900667039204	0.09774216716895785	0.04853987758617569	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2.4282470186196243	
307800000	-42745.727685245205	-42641.33253517855	-104.39515006665371	-42535.9004296727	0.6040025444589389	1	1	1	1	1	0	1	0	1	1	1.1710736098705699	1.0379335434805355	0.38641737800926185	0.06318230249505885	1.0802546055433702	1.663102654470708	0.31251742091570267	0.4393201602341534	1.2208701063559375	0.4329737347163652	2.574409246357474	1.1710736098705699	1.0379335434805355	0.38641737800926185	0.06318230249505885	1.0802546055433702	0.0	0.31251742091570267	0.0	1.2208701063559375	0.4329737347163652	6.658114459042513E-4	0.03463641100091149	0.32440881753108264	0.014555280396389092	0.03460884841133774	0.13482268037470682	0.29689967092202285	0.17967076984885688	0.19567882774422618	0.3277507314848949	0.16665542731814179	-83.3137960393066	0.4470241039305466	2.7051068839808616	4.152587594881141	3.583404719838364	2.7449714425822225	2.9475834337458315	4.177054916463107	4.052037653756403	3.3972521867312397	3.4208811030741613	4.212050262786941	1.3807287148306597	2.704247226634964	0.9846482709858589	0.7622713194967141	0.6039105598660611	0.5657225081112113	0.5246627092498665	0.6906455433836991	0.23088629686997453	0.2193267143268705	0.34851545751451485	0.11337837886245157	0.04727656867389835	0.07806484557564927	0.035652025244680675	0.038604202682040935	0.06940152485215978	0.05743102572288602	0.09006106121366157	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2.081006065830953	
308700000	-42769.12183014875	-42635.87382663983	-133.2480035089259	-42524.14663556798	0.6121297848050332	1	1	1	0	0	0	1	0	1	0	1.844682294424518	1.1874608459981477	0.5429273238237136	1.7588853509950026	0.6568610971212723	1.5030977116077124	1.3357870466010124	0.6185536110286298	0.7250644666029801	0.6889194458337133	1.455915329471012	1.844682294424518	1.1874608459981477	0.5429273238237136	0.0	0.0	0.0	1.3357870466010124	0.0	0.7250644666029801	0.0	5.563433010316476E-4	0.08623660210219265	0.22313849617828962	0.023716665521357084	0.030791247651297017	0.2020838648559497	0.2965089106897424	0.18553823805754796	0.19631711239913793	0.3216357388535726	0.0768242895577969	-112.01915269777861	5.002293713628758	2.030543639937084	2.0848175646585125	3.2442772472777723	4.039330614849934	1.3816529564201043	9.772446891560394	5.449494935064438	4.693387810746016	3.092162625973279	1.9815016397273315	0.8141824033786994	0.6496949019732767	0.6354828597916875	1.5071229047857722	0.8167793947298279	0.3774789902754391	0.494554822770722	0.8954689282777739	0.21922453317210983	0.18032022894316424	0.15755834450052703	0.13932648134728062	0.05908948820568802	0.1802440118648506	0.2582658397514029	0.16579335375816853	0.23695645930771367	0.24342967380832556	0.06047800999645167	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2.8771467844485477	
309600000	-42773.971065281	-42654.678451550855	-119.29261373014945	-42535.453994058626	0.6902941552296893	1	1	1	0	1	0	0	0	1	1	0.8786950895886204	1.7060788731944045	0.6809313029490799	6.902773176082314	0.5272800184132079	0.9512861290371539	0.03560967443811166	0.21877886205772581	0.6804609851047727	3.0296714414971015	4.778300549505752	0.8786950895886204	1.7060788731944045	0.6809313029490799	0.0	0.5272800184132079	0.0	0.0	0.0	0.6804609851047727	3.0296714414971015	6.855197462207139E-4	0.03844577821914949	0.30412671910635325	0.005957316290122772	0.039141069193138506	0.18418674724997872	0.3014659062739581	0.18274064440386464	0.1930902217691844	0.3227032275529937	0.27153230937173223	-94.78784784880322	0.8704584387595101	0.8634683525965775	5.17289105756145	4.705583544271581	4.600520477071376	4.1123327687163025	2.4036027335096097	3.9976281069356214	8.223231522613373	1.7034999801423405	1.2464422521863352	0.8211590059558447	1.3369854931196483	0.6294098177306054	0.8787157461631129	1.2777672184016122	0.46769497175483943	0.4286992893750499	0.5412021468752805	0.850021418672489	0.6739353456328733	0.3737766390466753	0.17588345280995965	0.07296624730363473	0.05606768238030776	0.1673021489452712	0.028646514885815336	0.05929119674122406	0.04374358128689884	0.1403613878363315	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.9174079129870072	
310500000	-42765.93162922513	-42643.125444135025	-122.80618509010377	-42535.91303688165	0.6516044376528567	1	1	1	1	1	0	0	0	1	1	2.6349188989467955	1.5771750065614156	0.9657959317383997	0.7600556331611	0.2006182664515377	1.4810556582318284	0.6779991673939516	1.6873045202796706	1.385476915419267	1.812620291334178	1.867441316068649	2.6349188989467955	1.5771750065614156	0.9657959317383997	0.7600556331611	0.2006182664515377	0.0	0.0	0.0	1.385476915419267	1.812620291334178	6.09440906955563E-4	0.04453008847083715	0.2739920737992942	0.05702851643601696	0.030496075344323366	0.205483686420059	0.3040561507069567	0.18182497266421624	0.19539851221643828	0.3187203644123896	0.42619367878848935	-97.19552765860304	0.6733952231419658	2.1234436971150052	2.2403319876214436	5.161705707231872	4.9967600686436455	3.7766108281464374	2.4079326380160158	6.963773439163814	4.932848192210517	2.2044452416643416	1.2652843018779343	1.0931333151131004	0.49977176756822134	3.3417642206785914	1.7169273316478526	0.377612050347502	0.17224900665604792	0.32490742816188806	0.2334796701134198	0.347784933336269	0.6621978814115603	0.23512115996526117	0.21437234852888293	0.2448774507760647	0.1793291107062301	0.08439205469871655	0.18172583101170203	0.051406132399351885	0.08061997590841281	0.04796490781409836	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1.4852240748669185	
311400000	-42747.292405331	-42622.738644887955	-124.55376044304178	-42522.71595217924	0.6405318228328907	1	1	1	1	0	0	0	0	1	0	1.36527061928209	1.0410996063709927	0.8781218952007775	0.22467989137723782	1.501190416077271	1.3148981131128574	0.7029622295910875	0.13347182242402408	2.1533229317832	1.6692701707446378	1.7990335793081302	1.36527061928209	1.0410996063709927	0.8781218952007775	0.22467989137723782	0.0	0.0	0.0	0.0	2.1533229317832	0.0	5.308888955692306E-4	0.035085600413869454	0.3166693090609172	0.02296049519252714	0.005813924215982172	0.1835096484829931	0.29574535829849014	0.18244105568797858	0.19551047903198837	0.3263031069815437	0.1070435328718519	-108.114985862682	0.3927282054629957	1.5135844116112884	2.9460313662472717	3.6827174361043458	5.368316118262478	2.282467131652319	22.989807779023508	14.717671328066848	6.127751232382163	3.0831957881403937	1.3026632481185736	1.3254409414831974	1.9505870545380257	1.0253268528133084	0.6368291362570387	0.7819887765973382	0.8021575780869372	0.40239005889008034	1.9409035103016883	1.2636773395872132	0.39577469864261167	0.4382886379579675	0.2270003163933831	0.11707190889902452	0.17414126504747887	0.08744487613097439	0.15792814645580946	0.06600552250132403	0.052810194102330385	0.04418822233413628	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.5133848682732367	
312300000	-42752.691113997855	-42642.238090046376	-110.45302395147786	-42533.47285256389	0.5921977481845929	1	1	1	1	0	1	0	1	1	1	1.3516377244599762	1.530728871921018	1.010444609038381	0.09965932612093649	0.5501595271169961	0.133095222784449	0.09775433262947238	0.26047026988935895	1.4173435206452565	0.688931715735167	2.0259790795923576	1.3516377244599762	1.530728871921018	1.010444609038381	0.09965932612093649	0.0	0.133095222784449	0.0	0.26047026988935895	1.4173435206452565	0.688931715735167	6.352464976094094E-4	0.05074264947714631	0.3437334121091053	0.0301694043347892	0.04092903173322697	0.20768335035949056	0.29678779718741943	0.18234029429966375	0.1977978227101101	0.32307408580280755	0.0030047915221437208	-91.1164014392921	0.5808417341807492	2.2434074426429245	3.670656552629511	4.1939779954659	2.8304218407594393	3.1423844384476713	3.0024687307149467	12.753794388456749	11.219389853969608	3.9255891332234514	2.4958411050841174	0.8989556795575557	0.7720377823205241	0.5622135502537631	0.33608534660469175	0.25139865202344247	0.19750553452876715	1.8387910228250035	0.4968850696660854	0.25523425974218317	0.3220077759313614	0.22542339732643193	0.3982919671415879	0.08871899850358184	0.13475986249677555	0.25713360065684443	0.1538534801369856	0.11856124779821764	0.0593792317779736	0.10314766131499423	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.36935458716732883	
313200000	-42737.95063804039	-42635.53986810642	-102.41076993397049	-42528.28048647074	0.7025816117878929	1	1	1	1	0	0	1	1	1	1	1.7645175335367027	1.678875340182774	1.1555393127114817	0.42316049181197846	1.7541200897895457	0.9057929922554918	0.13870150228608522	0.29688454773397555	0.8901071309403672	1.7999582235400582	1.9740267409653585	1.7645175335367027	1.678875340182774	1.1555393127114817	0.42316049181197846	0.0	0.0	0.13870150228608522	0.29688454773397555	0.8901071309403672	1.7999582235400582	6.539509588346922E-4	0.037100373627167456	0.24664072737124432	0.03137187502594544	0.007435207353407692	0.21474035242098144	0.3010947606471612	0.18010839326771852	0.19333929008473608	0.325457556000385	0.14941109778382228	-78.01857732298352	1.2131285823454299	1.7742073579990185	2.268408908824641	3.799808998032132	4.5022038244755604	4.063239468735358	2.4741001320496707	2.7294965122998076	1.4896030108007274	0.8463104179386806	3.1143029663362904	2.6734439099393015	1.6152191007436798	1.2724673272048328	1.3261530006109357	0.5385448874499454	0.18922676668613406	0.1356610379721774	0.43088622390336134	0.5233212203695835	0.10356986883144559	0.06722684297371836	0.16145423028314704	0.12429005327209564	0.1394428241741024	0.06032318619584783	0.03495680964866151	0.047032785626092276	0.09273468738875494	0.07025127064943687	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3.2259947047457747	
314100000	-42732.58235504133	-42632.29042052161	-100.2919345197205	-42521.38917100376	0.5930219770383198	1	1	1	0	1	0	0	0	1	0	0.7262183844126465	0.9074211135441506	0.531843940895781	2.7282207174495436	0.16241458811797727	1.1135225977763872	0.023710033504496495	0.13279897679194186	1.8958188359876411	1.5639362918038546	2.780107597999086	0.7262183844126465	0.9074211135441506	0.531843940895781	0.0	0.16241458811797727	0.0	0.0	0.0	1.8958188359876411	0.0	6.362075314818307E-4	0.036133880944046355	0.31455794208597	0.043451585622490387	0.020278503110091817	0.16556769182539416	0.297310996597291	0.1816354990432871	0.1986758855922703	0.3223776187671525	0.08239326620384253	-80.55932235588094	1.2388403306048281	1.389817817201818	3.8629204355585793	3.127241664583315	1.541304702384983	5.646081545779779	4.978811540255842	7.533677977208202	5.005306107245926	1.005261048360659	0.8436975216731023	1.6474525177662256	1.2893976997198795	1.33153153880281	1.1619425944354496	0.2949437432517268	1.0736839466819008	0.4487714713253032	0.2382567367336522	0.35894606052307	0.12020296843551201	0.09867982371754368	0.0466514910509482	0.10492847453606619	0.08395572435280117	0.04911712246463717	0.033347588139652905	0.04591773105130838	0.08073776545294552	0.03223051885165767	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2.288807895874519	
315000000	-42758.93809941879	-42619.25265109607	-139.68544832272238	-42524.13451365726	0.5929858584121659	1	1	1	1	0	0	0	0	1	0	1.465192739864969	0.6300304791906084	0.7354276553408421	0.1498513221773882	1.8805052944627645	2.6518681282361483	0.9632500011079727	2.4141215237313447	0.8430723216161401	1.4115765067072277	1.6713137185563622	1.465192739864969	0.6300304791906084	0.7354276553408421	0.1498513221773882	0.0	0.0	0.0	0.0	0.8430723216161401	0.0	6.703235616315905E-4	0.09610245209898445	0.3026757497242773	0.04742133752826038	0.03839951602020911	0.2621167471143043	0.3020221382055613	0.1833349986826243	0.19422111075573603	0.32042175235607934	0.04174654877984322	-116.27755098901285	0.7834679989488952	2.0766615647362476	5.668144733791201	2.461974657956807	3.963939292553958	0.632087610464485	1.0612234744748805	3.8078943591898033	1.9982672834165343	8.647620728198826	4.0004453024166065	3.762043847321558	0.8970106870162413	1.7207879540047333	0.476970025390072	0.18693595897670817	0.3330430918002127	0.31663789220479505	0.9923693249639665	0.16159186726405703	0.46444149560139697	0.18736813643616007	0.35938633104750456	0.5148247531593326	0.6319373371363995	0.45731695783088594	0.2079512217872071	0.12704412515794702	0.047870189365489056	0.09105805576538206	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1.2906527866414887	
315900000	-42726.15337928574	-42636.9414506215	-89.21192866423297	-42524.96612567514	0.5954190499620654	1	1	1	0	1	0	0	0	1	0	1.1057925590090134	2.0634483168033078	0.3512224192118047	1.6426118064532647	0.772658930394708	0.9104065510148148	0.24378961493219914	0.08103475349000247	1.1460196036028787	2.108947569210313	2.0881952738532408	1.1057925590090134	2.0634483168033078	0.3512224192118047	0.0	0.772658930394708	0.0	0.0	0.0	1.1460196036028787	0.0	6.145532667561835E-4	0.05395559079911775	0.29149040626027034	0.021786525065956644	0.060785782429034	0.23356323808031762	0.2995289831502725	0.18032382597433733	0.197339962760523	0.32280722811486806	0.06082212699747929	-70.6213471123227	0.4087862808925073	3.7022178545751814	5.601680918638808	1.6153466848233047	3.3304718842341887	1.8023469178732128	2.2090115256327096	2.432632274089782	5.3377957222680035	2.112513981681953	3.471003142155295	0.7339936913897678	0.5542343036260955	0.510905339824346	0.6008795114097137	0.1722333105860318	0.12973473557631213	0.15280046774749015	0.31232306222274736	0.20502315630578097	0.34633247398426453	0.0788256337956993	0.22476121694252937	0.23391061049499207	0.4249977788318026	0.2322978740451771	0.1523660912376651	0.07250256470084639	0.03776061186717675	0.025997305436079712	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.4227614088425179	
316800000	-42751.59585948382	-42655.080764040074	-96.51509544375196	-42531.453547718964	0.6330525459024621	1	1	0	0	0	1	0	0	1	0	0.265416542890282	0.3639370924212532	0.4213610872396273	0.5632937836457669	0.2145221388363125	0.5612935936935253	0.15687402152851113	0.059322804438712136	0.09695998392607313	1.1251733466039748	4.682905208668769	0.265416542890282	0.3639370924212532	0.0	0.0	0.0	0.5612935936935253	0.0	0.0	0.09695998392607313	0.0	6.811009554483524E-4	0.029518251166054606	0.3238420786912645	0.05274510375417303	0.11131275766997648	0.1718868389424385	0.29394265745840237	0.184351242720871	0.19757622457285254	0.32412987524787523	0.011188089054314435	-83.41729193909781	1.0679392469938964	0.3452118567088609	3.871373827934034	7.4503148016655	3.003366124483986	2.390455081400427	2.6693153768455247	10.347449556505822	5.627312802107452	3.7416868874920173	2.065178326012937	0.81467562787758	0.38994762149026646	0.41391296558531154	0.4174431642043638	0.23692562042650936	0.1709574700047105	0.6643722399256725	0.5251691481328747	0.3072449002637455	0.4402580577254477	0.2385955634980154	0.2796900773161747	0.15888610108158904	0.04167812800728904	0.02202120335670318	0.03762642059923956	0.16574122834093846	0.15920599207801545	0.06042234737881289	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.46182523194161157	
317700000	-42745.60804168043	-42630.92237573694	-114.68566594349288	-42533.1275558053	0.6197456291511187	1	1	0	1	0	0	0	0	1	1	0.5515843613297651	0.3622232659931529	0.9234438161991292	0.37493310264541607	1.8123109007222005	0.007733772615955297	0.47173200769759666	1.5439108407616788	0.27992044936888283	2.4305963783489317	2.7734246438133	0.5515843613297651	0.3622232659931529	0.0	0.37493310264541607	0.0	0.0	0.0	0.0	0.27992044936888283	2.4305963783489317	6.068552435646662E-4	0.05848000422491736	0.18716741509710408	0.025908274402190564	0.1215473502790513	0.13725574204634164	0.29644825546130443	0.1789138651167184	0.19397745929048713	0.33066042013149116	0.08905407534555723	-97.65043654460392	1.3187634354129505	4.4142454793676675	16.4625334959412	6.0744922066936775	6.794664601395832	6.07012726741123	3.400519681782547	2.356831647930616	2.50610544214493	1.6652914263653222	1.6744539958842106	0.9008526733843388	1.6903616300647681	0.7511703620227738	0.45761833373992944	0.19676811726797186	0.1864293452753041	0.23299945843084577	0.2549232766042117	0.27115853129746337	0.09726773872729973	0.1574070613597494	0.10484002012423795	0.06558598068454655	0.12046479684662503	0.03711914824473651	0.04150258334979351	0.14290198754017422	0.24593276510762413	0.0578678820397065	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.2943305449286432	
318600000	-42772.79587256536	-42642.74237330004	-130.05349926531963	-42533.45358435922	0.6535794844014848	1	1	1	0	0	0	0	0	0	1	0.16436661494510896	0.33325550764851863	0.3931958703186444	1.570252775243173	1.0643375537383246	1.7909907743791138	0.8240244205485765	0.01787076364810973	0.023464959232973506	2.4611349276488084	8.328739156213096	0.16436661494510896	0.33325550764851863	0.3931958703186444	0.0	0.0	0.0	0.0	0.0	0.0	2.4611349276488084	6.899146955140464E-4	0.06871123049104969	0.24536990708481857	0.022428018323763305	0.04760299777405448	0.14679020153013958	0.2957674292518725	0.18304063753316951	0.1967321548687994	0.32445977834615947	0.010624217392699656	-111.15699619123036	1.066904136387313	2.627314628606381	6.016713029942455	1.5652964797988063	5.156689628689986	3.6488505544878134	3.5669056506040473	5.299102613362634	5.003174850799434	3.7152226334970306	2.6156047949646952	1.9805070408721157	1.4404928310962841	0.7340172795656523	0.6374735782917252	1.4142744517498298	0.5756915658444242	0.8339207987252363	0.4370545680051582	0.7877935437841874	0.25161114043322186	0.3607170084713761	0.19423152785381995	0.09363662000037512	0.12177867315904199	0.10868732438822185	0.14667312079693845	0.19527579095442582	0.1621122201361824	0.0492645879679752	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1.5773156082703255	
