#                <userDataType codeMap="center=0,mid-east=1,north=2,south=3,south-east=4,? = 0 1 2 3 4 " codelength="-1" id="traitDataType.location" spec="beast.evolution.datatype.UserDataType" states="5"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="geoSiteModel.s:location" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:location" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:location" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:location" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="svs.s:location" rateIndicator="@rateIndicator.s:location" rates="@relativeGeoRates.s:location" spec="beast.evolution.substitutionmodel.SVSGeneralSubstitutionModel">
#                    <frequencies id="traitfreqs.s:location" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="5" id="traitfrequencies.s:location" name="frequencies" spec="beast.core.parameter.RealParameter">0.2</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@traitClockRate.c:location" id="StrictClockModel.c:location" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Lambda_BI_fin_v2_seqs	TreeHeight	rateIndicator.location.1	rateIndicator.location.2	rateIndicator.location.3	rateIndicator.location.4	rateIndicator.location.5	rateIndicator.location.6	rateIndicator.location.7	rateIndicator.location.8	rateIndicator.location.9	rateIndicator.location.10	relativeGeoRates.location.1	relativeGeoRates.location.2	relativeGeoRates.location.3	relativeGeoRates.location.4	relativeGeoRates.location.5	relativeGeoRates.location.6	relativeGeoRates.location.7	relativeGeoRates.location.8	relativeGeoRates.location.9	relativeGeoRates.location.10	traitClockRate.location	geoSubstModelLogger.location.relGeoRate_center_mid-east	geoSubstModelLogger.location.relGeoRate_center_north	geoSubstModelLogger.location.relGeoRate_center_south	geoSubstModelLogger.location.relGeoRate_center_south-east	geoSubstModelLogger.location.relGeoRate_mid-east_north	geoSubstModelLogger.location.relGeoRate_mid-east_south	geoSubstModelLogger.location.relGeoRate_mid-east_south-east	geoSubstModelLogger.location.relGeoRate_north_south	geoSubstModelLogger.location.relGeoRate_north_south-east	geoSubstModelLogger.location.relGeoRate_south_south-east	clockRate.Lambda_BI_fin_v2_seqs	gammaShape.Lambda_BI_fin_v2_seqs	freqParameter.Lambda_BI_fin_v2_seqs.1	freqParameter.Lambda_BI_fin_v2_seqs.2	freqParameter.Lambda_BI_fin_v2_seqs.3	freqParameter.Lambda_BI_fin_v2_seqs.4	rateAC.Lambda_BI_fin_v2_seqs	rateAG.Lambda_BI_fin_v2_seqs	rateAT.Lambda_BI_fin_v2_seqs	rateCG.Lambda_BI_fin_v2_seqs	rateGT.Lambda_BI_fin_v2_seqs	BICEPS	PopSizes.1	PopSizes.2	PopSizes.3	PopSizes.4	PopSizes.5	PopSizes.6	PopSizes.7	PopSizes.8	PopSizes.9	PopSizes.10	PopSizes.11	PopSizes.12	PopSizes.13	PopSizes.14	PopSizes.15	PopSizes.16	PopSizes.17	PopSizes.18	PopSizes.19	PopSizes.20	PopSizes.21	PopSizes.22	PopSizes.23	PopSizes.24	PopSizes.25	PopSizes.26	PopSizes.27	PopSizes.28	PopSizes.29	PopSizes.30	GroupSizes.1	GroupSizes.2	GroupSizes.3	GroupSizes.4	GroupSizes.5	GroupSizes.6	GroupSizes.7	GroupSizes.8	GroupSizes.9	GroupSizes.10	GroupSizes.11	GroupSizes.12	GroupSizes.13	GroupSizes.14	GroupSizes.15	GroupSizes.16	GroupSizes.17	GroupSizes.18	GroupSizes.19	GroupSizes.20	GroupSizes.21	GroupSizes.22	GroupSizes.23	GroupSizes.24	GroupSizes.25	GroupSizes.26	GroupSizes.27	GroupSizes.28	GroupSizes.29	GroupSizes.30	BICEPSPopSize	
6000000	-47661.716591568205	-47291.22898560369	-370.487605964518	-47076.555874846614	0.7003085422359592	0	1	1	1	0	1	0	0	0	1	0.998723891453615	2.288326245742624	1.5592203886190086	0.6398615691902596	0.44635008263363324	2.2548789142706527	0.13108812457509098	1.9660705899588957	0.8273716432300958	0.7571413280749616	1.779791332490631	0.0	2.288326245742624	1.5592203886190086	0.6398615691902596	0.0	2.2548789142706527	0.0	0.0	0.0	0.7571413280749616	4.6547491260142657E-4	0.10698212857243224	0.299264758069274	0.17707585799513037	0.191647009023225	0.3320123749123703	0.06706674486136935	0.276186210614956	0.03427009158409109	0.028059115351927847	0.14723434114606138	-339.2683044749809	61.30786297997574	29.423767507098148	211.01900468293127	80.06729564701652	31.927486956154574	34.73931799536101	35.754646675250854	15.003172076114875	8.04161669278766	5.8942319285165565	3.4945970198881553	1.8680395965444592	1.140291670011286	0.50076041399797	1.611526565917037	0.275722761239775	0.6183661151879551	0.9812259873222119	0.6312096420043188	1.2367968452316078	0.5005541233317454	0.5327720118518833	1.278375467003388	0.6363169704343011	0.3881166201136087	0.28757220385166415	0.19430242356135224	0.11507376755928009	0.05502000022231271	0.09759836180432764	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	30.553983977099655	
6600000	-47683.8720031457	-47296.36159340096	-387.51040974473915	-47075.75049906198	0.7957509632400532	1	1	1	1	0	0	0	0	0	0	0.8933655163262963	2.6630592408945755	1.4149484988855643	1.5549883915160034	0.33489766424584294	0.2701903849017333	0.2820118687716754	0.8011886859122634	0.9242685540778113	0.34902634612231337	0.7543645102374265	0.8933655163262963	2.6630592408945755	1.4149484988855643	1.5549883915160034	0.0	0.0	0.0	0.0	0.0	0.0	4.155456977120746E-4	0.008283642649982154	0.30307073234084403	0.17876017882797915	0.19594916626218495	0.32221992256899157	0.11712038508659586	0.23666413115678014	0.032926394118339294	0.05136186386822539	0.10613057028522267	-368.4001199493161	33.44963277322764	29.596525957076615	147.04480474649995	225.3176732265021	37.828846489556774	34.435878794446104	28.055875377248967	16.185903954520285	6.6128049713162556	7.997015132448056	6.410461897661562	3.3646584812339797	3.763218750589376	0.7980317415017542	1.342259567725916	2.5935704214728013	4.420097840930933	1.9114493654332525	0.47175817979392376	0.6252147159803202	0.18477098268680062	0.1450583893913464	0.1215543871135257	0.1987754812778756	0.5880020728848978	0.38528831966761706	0.16109958472538394	0.24496640270340542	0.15972175642667613	0.12156939290669656	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	2.677528789600374	
7200000	-47638.10531778017	-47296.06863174457	-342.03668603560027	-47073.03320566656	0.7314506029337939	1	1	1	1	1	0	0	1	0	0	0.37853172627856163	3.169479532544658	1.5436618269792544	0.8644407673379297	0.7301327882081803	3.458218992756707	0.4425650417542557	1.1423515443350214	0.32226795723210594	4.996677919739958	0.9884507505616652	0.37853172627856163	3.169479532544658	1.5436618269792544	0.8644407673379297	0.7301327882081803	0.0	0.0	1.1423515443350214	0.0	0.0	4.149738302745313E-4	0.08360998984489197	0.29878465100436163	0.18045245696849888	0.19396416023180238	0.3267987317953368	0.09749601493586539	0.25909822888242523	0.03846445629916745	0.044721750098368665	0.16551304604236844	-309.2906197140402	40.3988988385811	63.41875827588086	201.2132507072092	100.49440809498955	53.189786742967236	47.488953311089084	23.768530370798302	16.22869596047169	11.426386657440096	10.962907206331764	14.95411366878133	6.435911795435525	2.226603359946476	2.590726005016903	2.0757596445870465	2.4730448770072506	1.7001495803639932	1.057166256029998	0.4412679680023621	0.17860328408276824	0.1058577657188114	0.2517080035290509	0.2461639339170443	0.3212639098507836	0.055893741108199904	0.05813691118129138	0.1066926748837734	0.03180894565323706	0.029564317314747866	0.02744098152814685	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	9.498380545952365	
7800000	-47702.20832847086	-47275.19414060383	-427.0141878670286	-47067.049985376725	0.782997122963478	1	1	1	1	0	0	0	1	0	1	0.6847816121549977	2.075941055733924	0.8019147482635172	0.8076759259427712	0.6971701209602805	0.28323800477286215	0.3735415622702408	1.2140992945354685	0.8703093083181658	0.7501253501716841	0.942927219758527	0.6847816121549977	2.075941055733924	0.8019147482635172	0.8076759259427712	0.0	0.0	0.0	1.2140992945354685	0.0	0.7501253501716841	3.857827366629084E-4	0.0037628673909419013	0.2989757008478382	0.18312624194625363	0.19141200380351997	0.32648605340238807	0.07077811034630588	0.298685785771702	0.026860720986775062	0.05144651431875979	0.1512763717782782	-400.16710570286716	62.49308882576425	131.11000423652146	48.70295173750353	104.56356881756939	194.17247544191383	68.02337516212548	20.626341236717245	21.58889730511176	34.78306979748425	15.6957021691651	6.458239808811941	4.7855635085906	1.770333743327043	2.010048556700049	0.949583626316548	1.5926934708466312	1.1315957639562866	0.6317953038590853	2.9118525352902482	4.59252763629636	1.0660786550637193	1.0055505520340595	1.015428524137412	0.4566727796554249	0.22284464644053634	0.35013415167972917	0.17106087366951211	0.5099522046151714	0.21794386198731192	0.05646089129171241	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	20.505152748824738	
8400000	-47744.44928350657	-47285.96908466485	-458.4801988417189	-47071.09163565941	0.7985166080924443	1	1	1	1	0	1	1	0	1	1	0.42639737011543705	4.081692928014155	1.4762039320334548	0.8520334325874012	1.2372732570045588	1.1662604111852315	0.3589538624928081	0.5789276770738572	1.426423021303156	0.15299961798414127	0.7537700308550737	0.42639737011543705	4.081692928014155	1.4762039320334548	0.8520334325874012	0.0	1.1662604111852315	0.3589538624928081	0.0	1.426423021303156	0.15299961798414127	3.7152472623198745E-4	0.06948845357111341	0.29842404689208657	0.18105347717785938	0.1950288745116173	0.32549360141843664	0.05952097965982157	0.31615836987313134	0.03943376803769321	0.037453827516033864	0.14972892748529584	-430.3191982501719	35.73979962997622	55.21021372416129	131.75550237238843	89.77519728858937	83.1172135357623	37.14206674161639	15.185369993576387	6.817466698960414	10.851222853937438	9.962987731760043	3.6662459893915895	5.498377161627496	15.325555726193352	4.520175627504194	2.79607135309361	3.0476431088638005	1.736842188127605	0.8790539386050152	1.4529881171392909	7.480695407981828	1.623903435099222	1.667097915934681	1.5929868672498277	1.6086289805746607	0.3778480271044898	0.3557604371068468	0.5067720855895901	0.12024530383875942	0.12901094533567986	0.07701545695158052	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5.84362795486256	
9000000	-47684.595861061905	-47293.055122574384	-391.5407384875193	-47068.43678989152	0.8038039390552251	0	1	1	1	0	1	0	1	0	1	0.39229958830432643	1.1586851589454774	0.5687465869111814	0.8343443060356326	0.5795151071247862	2.1822580096075717	0.18054318775962858	0.7490166304967618	1.064783054584764	1.513087790340866	2.2051535152343344	0.0	1.1586851589454774	0.5687465869111814	0.8343443060356326	0.0	2.1822580096075717	0.0	0.7490166304967618	0.0	1.513087790340866	4.0857240421979165E-4	0.028190455839928352	0.30288633208689497	0.1814096946781702	0.19206892845723014	0.32363504477770455	0.05977083139620248	0.2690514919190434	0.03151750842182427	0.03379721636755633	0.10367427023539635	-370.03177955835645	99.77522410462407	96.6671489416515	229.12978705688334	133.63838200327686	74.74645354224253	30.24982618949474	16.067031029507323	12.673656808090048	2.5189878691360676	3.0465841133101628	2.923307814181709	2.1283102534676837	1.4036607505280503	0.5107746258824628	3.4385274184234205	1.4215952129940717	2.164660366565846	1.5776038949067104	1.126814516605252	1.5813181833605607	1.2444898722107487	1.3661877828774753	0.5484642565465826	0.5916606598225066	0.5943005116945282	0.17934193632380802	0.23315194156406396	0.06356902127558481	0.07750665574449832	0.060487347404390705	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	4.07055628966389	
9600000	-47642.917456880044	-47299.7430497677	-343.17440711234565	-47079.15012399262	0.6841124116734298	1	1	1	1	0	0	0	0	0	0	0.37007768714782063	1.58982076972481	0.8231871327119805	0.7522652763985977	0.9711625799455724	0.05137627192891355	0.19562913748914834	0.38208109693736614	0.5187393765214713	0.3930578930407211	0.7849050537614328	0.37007768714782063	1.58982076972481	0.8231871327119805	0.7522652763985977	0.0	0.0	0.0	0.0	0.0	0.0	4.160328443886891E-4	0.09729754709586368	0.29959697714015643	0.17642017966559329	0.19725717757849948	0.32672566561575056	0.07645482110702582	0.21665976470839873	0.03201876594181718	0.04621754331098857	0.133051677203963	-326.92169396421593	73.81118341538672	44.03695891167861	32.77749790783115	239.09976083299512	95.30508795216728	48.33058921577181	18.64016327582812	13.88909036805216	5.994538625659756	9.917067835847295	3.621072659976761	8.474877338676325	6.889675078546911	4.855321199459122	1.0512662662108958	0.9883655786577262	1.0321734657640187	0.4413093144050863	0.5220757646441924	0.2005104131691212	0.7901150492689659	0.35400409751629164	0.13766372757535766	0.32482648274237325	0.20142867980913667	0.07300091834675822	0.07946906499430559	0.033699899018317575	0.0783072099839037	0.06113884437449331	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	3.7031208947409935	
10200000	-47688.75180542402	-47306.900175403855	-381.8516300201662	-47092.43352438086	0.7600228640886102	1	1	1	1	0	0	0	1	0	0	0.9274052296563196	2.2921188291316197	0.99942367144564	0.6166126746068947	0.914745927413578	0.2628933666462705	0.5512663044504273	0.1580754274670606	0.6396523968807295	0.2969436605785295	0.7510554889483438	0.9274052296563196	2.2921188291316197	0.99942367144564	0.6166126746068947	0.0	0.0	0.0	0.1580754274670606	0.0	0.0	4.2344078769806213E-4	0.029732422946493888	0.29935408674707625	0.17893661973304037	0.19399680580583847	0.3277124877140447	0.05871874762405898	0.25841649412166	0.02651376361380907	0.04513713584102152	0.12216051863747095	-363.21704858843225	34.22651289140597	46.76339982993099	263.1281394413019	57.09066303364028	49.61259316291017	27.73189013603303	11.782615088563347	11.129946029293938	10.131617844033492	8.499426721089744	7.2076102695130295	7.656714041980822	2.5785791881468403	7.891851049826732	1.7512231274303953	1.1511945277705937	1.4718325059605069	1.0769558456563686	1.1479580260303623	0.549004182777408	0.40306557463427084	0.31540525443299927	0.5211674446382468	0.24044787554500305	0.16148958391648607	0.135153987682266	0.14892762948285831	0.13904267455811367	0.10129515730873209	0.032170524554342834	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	4.990433763406742	
10800000	-47719.63608842321	-47287.77595890845	-431.86012951476005	-47068.50569680566	0.7665285731492044	0	1	0	1	0	0	1	0	0	1	0.03402104224750188	0.18148921813829502	3.3640956711877377	0.3134906443968154	0.09926006513792009	2.297198127803724	0.8640918037022239	0.6848150417105779	0.4245520077504607	1.388918628751988	4.5775260578707515	0.0	0.18148921813829502	0.0	0.3134906443968154	0.0	0.0	0.8640918037022239	0.0	0.0	1.388918628751988	3.960310707497577E-4	0.11410965575371873	0.29941035689428597	0.18114459270199215	0.19524577675360116	0.3241992736501206	0.06890279117350774	0.23194278079861214	0.04043093015125017	0.03750059302219733	0.12129457491499206	-405.2646959407468	51.651606543084334	138.3209146289545	95.37557640372195	129.2523354127471	73.72330460768711	45.905213186069474	24.89371601136024	5.5341005722906775	9.550809423467053	21.615579357180717	5.368538733618678	1.7102972580219125	4.5194236694171055	3.0420713138214057	2.2458262266692994	1.3551423806937453	3.559868606482111	1.5275958765931783	0.44681953531352075	0.7408946054339334	0.5548527761453373	0.6499508970313771	1.0427222541072323	0.42002253711534737	0.1862024299455825	0.2771675392357226	0.5344399733011419	0.2732981509614474	0.16245775419363098	0.10675494204935619	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	15.534548644395239	
11400000	-47636.34730928664	-47267.693805709314	-368.65350357732797	-47046.29130097935	0.7314047035007701	0	1	1	1	1	1	0	0	1	0	2.9454447256616643	4.9653150619038495	1.774517435126631	2.2380943754759204	5.240096292007394	0.26927947780405936	2.3435487004973177	0.20700247550172654	0.10097264267120254	0.1851355556230569	1.488145273274854	0.0	4.9653150619038495	1.774517435126631	2.2380943754759204	5.240096292007394	0.26927947780405936	0.0	0.0	0.10097264267120254	0.0	4.122991987148098E-4	0.010312773407509971	0.29580223359058244	0.1813058240643074	0.19716228588994616	0.3257296564551637	0.07199154228132373	0.28384444433549694	0.03110504238763096	0.03245792125301256	0.12838348444780529	-334.8430608198948	89.75804102822997	67.44192325133558	166.3433285629462	62.07949054564095	78.22525806682462	98.21446580954905	15.402270722846872	17.544363786491935	17.024866173169947	3.784366536184271	2.186858480942476	2.1019336082197344	4.848899200582579	2.0844305572563187	1.1859658308549093	1.4877509061095775	0.40937857166868247	0.3771940700765815	0.29369929230546027	1.4084911687790878	0.5802148119814748	0.4962422841895756	0.4018931915287907	0.2738761624215868	0.2332239887364111	0.26393926354193387	0.3414007471831291	0.236625298667335	0.1311377376302006	0.06630338253494442	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6.148847991712353	
12000000	-47651.04418631974	-47262.14745808007	-388.89672823966737	-47043.49357028917	0.7060827142266605	1	1	1	1	0	0	1	1	0	0	0.7498223435820285	2.12223883131682	0.7131916436362351	0.5330659694773277	0.0031316671709180712	0.4656974171550011	0.18923561893741309	2.1534710318475185	1.2991598669585995	0.08872709126436841	1.3764352836018576	0.7498223435820285	2.12223883131682	0.7131916436362351	0.5330659694773277	0.0	0.0	0.18923561893741309	2.1534710318475185	0.0	0.0	3.7406736262312007E-4	0.03986070552299256	0.29711728858799236	0.1773360195226162	0.19684164502833762	0.3287050468610534	0.06853259118610759	0.27728882833056373	0.03205563209389741	0.029893755288993004	0.1471565312860714	-367.1781172323225	76.1976462736808	62.49613375052774	145.06541578764765	94.27703428123971	63.173939340043084	19.93349420713448	14.47770186034865	4.99354826425419	7.903079628572849	3.7242072945388154	2.60897151552531	6.2545921169160765	4.470231963831981	8.337004295257334	1.2153800846626779	1.9562449260091794	1.1197777021887636	1.469993769049247	3.176870335728275	0.5242011568631038	0.2701791189171997	0.47376564925824466	0.47507859908318706	0.15865816465836943	0.2547362859412928	0.10858647942728397	0.17755098034190875	0.14695767163670828	0.05278437492607239	0.04235990617165267	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5.958510713398525	
12600000	-47626.960352258124	-47257.7685246881	-369.19182757002227	-47048.58375197769	0.7673050040824962	1	1	1	1	0	0	0	0	0	1	0.3033683763110674	1.3234501644588201	0.6678508393090585	0.45635520517341227	0.31999858243164114	1.1338936514208697	0.32696554557863217	2.210689356904587	0.17879935264745558	0.6667718362903545	1.2775866367649968	0.3033683763110674	1.3234501644588201	0.6678508393090585	0.45635520517341227	0.0	0.0	0.0	0.0	0.0	0.6667718362903545	4.187598945107817E-4	0.11450251360524755	0.3010152101867407	0.17902148143030175	0.19426388096645134	0.3256994274165059	0.11079594250368204	0.20102071371879193	0.031810315562731555	0.028127282874523853	0.11539023205366436	-345.6538578539766	72.5391110321507	55.64489849382027	150.74980800764615	194.25489657705586	52.20613160995755	23.870995886855354	13.855662525112187	7.034046207314984	6.042645379489924	4.014635314595638	2.0232754755982203	2.466393895136559	3.2910856355454374	0.8493772074672137	1.3159822965039685	2.394959302462126	4.987004910184118	2.1323608838099384	1.5805880340814682	0.5942003380964854	1.286089495393366	0.8261277939012921	0.6276398650187709	0.25983966549216486	0.2392002880856252	0.14072350630758104	0.13863350320293583	0.1311356543853795	0.06622835883295602	0.1546517094873184	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	16.092344962611836	
13200000	-47665.6954486264	-47260.44062574098	-405.2548228854211	-47044.433072764805	0.8424593770048929	0	1	1	1	1	1	1	0	0	0	0.36315653205697546	1.4535318051264103	0.7124590695366788	0.7688226274381736	0.5035230574288249	0.8647850486415077	1.0263428667982464	0.2453584147652705	0.6217513389381969	0.34273045095167487	1.8708676655480536	0.0	1.4535318051264103	0.7124590695366788	0.7688226274381736	0.5035230574288249	0.8647850486415077	1.0263428667982464	0.0	0.0	0.0	3.8054682759766016E-4	0.11787082145718018	0.2997030532997324	0.18116695315634315	0.19485271144659527	0.3242772820973288	0.09302214253492573	0.2594863101577007	0.028492944424692822	0.027708727688682433	0.10353585578642244	-387.5790412979205	71.64337303848795	119.568120056345	160.92267093524802	111.9966907194481	62.75857003573662	24.817115491913878	19.75659364333007	9.624166786135902	10.069891226550292	9.904744126733888	10.382389851233704	5.032037741957165	3.2102795336981416	2.6642923077311473	2.7007886916113044	1.6422002364794275	2.4350734398544227	1.5934883981177141	1.8460717041020138	2.077711186329769	0.5253849128231168	0.583936779146946	0.15277448465021332	0.13944395978882665	0.3093684878423988	0.2187182773865197	0.13538925791193093	0.29171894446347546	0.3541736546359393	0.27873682762818053	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	2.256205486740717	
13800000	-47692.22702026815	-47271.985131247195	-420.24188902094977	-47054.0667622973	0.8032903848901487	1	1	1	1	0	0	0	0	1	1	1.862386228439992	3.408681866232947	1.955848705127007	1.0762598048769036	0.5345736118323214	0.7968575603500313	0.4273144316606839	0.5438320634041828	0.03788055786394411	0.026799989316002807	0.8048337033362526	1.862386228439992	3.408681866232947	1.955848705127007	1.0762598048769036	0.0	0.0	0.0	0.0	0.03788055786394411	0.026799989316002807	3.771194139085123E-4	0.05344720513107068	0.29906379969527624	0.1782605211670159	0.1975532848743944	0.32512239426331313	0.056590074003777906	0.23236027997856887	0.044985631876524844	0.043882611252984496	0.12888310401178182	-396.18226103610704	48.00572235178972	94.06760637748587	149.48473559922908	113.39616998775193	68.23016167430747	54.44774948435125	23.114760616898458	18.682057338975923	7.800966819901382	3.8418184363622734	7.86327274017428	5.341358042580933	4.783977693101071	2.479993254600005	1.2385100879090136	1.3645704958494276	1.0262698421674399	1.5837899646056746	1.1904201824877438	0.322338315937077	0.7083041810525953	0.33303785896381066	0.728634486242185	1.3996954673991908	0.34823777076529744	0.34035441114872667	0.43836258054724225	0.16847840000431702	0.2978939281638396	0.08683460769421994	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6.52636430577143	
14400000	-47655.61350683643	-47276.61412307124	-378.999383765196	-47064.70151108574	0.7520145777500032	1	1	1	1	0	1	0	0	0	1	0.04171829218733287	1.7593326613390223	0.7845703631532577	0.6312930810164651	0.21031521039491624	1.7736592987768327	1.6715196978634075	6.319849892691552	0.47559337596071766	0.25770427624175396	1.6429714163212024	0.04171829218733287	1.7593326613390223	0.7845703631532577	0.6312930810164651	0.0	1.7736592987768327	0.0	0.0	0.0	0.25770427624175396	4.212117885670604E-4	0.03470439265312287	0.30021594619179526	0.17734548510707535	0.19798491182427233	0.32445365687685696	0.08107827958416962	0.28607617153684406	0.029571140788566826	0.06787090335345693	0.13454072730464953	-338.3581735937372	56.09490864466011	36.96593742556054	97.36942625629852	114.86436089032868	73.23472379500362	42.51247383449431	30.39248140576142	15.794560042755332	10.698566055334751	6.429059072851411	10.88372510851277	3.266586956924249	6.7854340787364364	1.578666895244752	2.375983710045689	3.526531586331628	1.7855608569808745	1.0274342512608348	0.43216561450884905	0.6660456893524463	0.2688933997083337	0.15485920673259018	0.2605326663295375	0.13620699824752722	0.17842256920261362	0.11715429944695605	0.14059456492501388	0.2406840374022257	0.1972699539354345	0.11403581673366987	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	86.00357207128958	
15000000	-47667.72891247805	-47290.45200481194	-377.27690766611084	-47069.94592397665	0.7549494034256173	1	1	1	1	0	0	0	0	0	1	0.8403765137845003	1.6676766203954407	0.5744452164794831	0.8085521828080642	0.4827362187369082	0.0814007417639637	0.9050152539238431	1.3169046564879718	1.8697003409955772	1.5456295836565666	0.9826102569343957	0.8403765137845003	1.6676766203954407	0.5744452164794831	0.8085521828080642	0.0	0.0	0.0	0.0	0.0	1.5456295836565666	3.6404065812399984E-4	0.05130358870630126	0.2990045932946958	0.1762229382019395	0.19791900857363134	0.32685345992973314	0.08983033039023927	0.24723965285334365	0.029711378119288964	0.0477322890382081	0.1217455540840563	-348.0246787293203	41.01842640871594	54.984523305939184	114.69594705208259	135.52097096094937	101.62796353606811	36.53757051871475	17.68837117072781	11.28453037842784	5.197674593289905	10.924386626392872	1.8448756315179065	2.143614572386447	2.5439865665932726	2.994810134945381	4.131537520628832	2.6136854274327685	1.5426856485983937	0.8430972621658538	0.40440893982762116	0.28427880776193365	0.22795111167732748	0.48839927319477044	0.5328591206532939	0.2743875791857427	0.14729551111434436	0.11421457441884361	0.2677578715846975	0.18072688333801695	0.18367355637218616	0.11595571803881949	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	31.171746844222934	
15600000	-47600.30874120603	-47282.03910037388	-318.26964083214966	-47064.81964305538	0.7240427161421265	1	1	0	1	0	1	0	0	0	1	0.39218810951201	1.0035366771338936	0.22501167098285615	0.6920067263273948	1.9392147150240957	0.8383626323155291	1.4630112862270082	0.012768554820749997	3.0084591790661745	2.556925094891854	1.9488173001993903	0.39218810951201	1.0035366771338936	0.0	0.6920067263273948	0.0	0.8383626323155291	0.0	0.0	0.0	2.556925094891854	3.846579335823692E-4	0.03261365460091364	0.29963274634702375	0.17762644550184292	0.1945744363367157	0.32816637181441727	0.08576213755626129	0.2988574743557963	0.034372896518356726	0.02061858712170992	0.09207921709697003	-291.0677991933793	33.77345243165602	39.90939791819879	121.76912116833975	217.43263535609037	48.80782756860967	40.943436819072836	36.355699200840384	45.428855431429206	33.16891234573495	13.367946925267809	6.600659036825889	3.793665810147524	1.7335928770300053	1.3035532868100954	0.8640130762065937	0.4407443292927737	0.16292361211313852	0.1991090783678516	0.12627012103793203	0.11953820082753792	0.08249395927610277	0.1855745683953615	0.19890173225177338	0.21203818966603932	0.3679809596410109	0.2586190746994202	0.15019250678706714	0.07261539243907848	0.14414027485709263	0.02443945987267494	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	12.913683562132347	
